TabID,Provenience
P210197,Umma (mod. Tell Jokha)
P210198,Umma (mod. Tell Jokha)
P210199,Puzriš-Dagan (mod. Drehem)
P210200,Umma (mod. Tell Jokha)
P210201,Umma (mod. Tell Jokha)
P210202,Umma (mod. Tell Jokha)
P210203,Umma (mod. Tell Jokha)
P210204,Umma (mod. Tell Jokha)
P210205,Umma (mod. Tell Jokha)
P210206,Umma (mod. Tell Jokha)
P210207,Umma (mod. Tell Jokha)
P210208,Umma (mod. Tell Jokha)
P210209,Umma (mod. Tell Jokha)
P210210,Umma (mod. Tell Jokha)
P210211,Umma (mod. Tell Jokha)
P210212,Umma (mod. Tell Jokha)
P210213,Umma (mod. Tell Jokha)
P210214,Umma (mod. Tell Jokha)
P210215,Umma (mod. Tell Jokha)
P210216,Umma (mod. Tell Jokha)
P210217,Puzriš-Dagan (mod. Drehem) ?
P210218,Puzriš-Dagan (mod. Drehem)
P210219,Umma (mod. Tell Jokha)
P210221,Girsu (mod. Tello)
P210222,Umma (mod. Tell Jokha)
P210224,Umma (mod. Tell Jokha)
P210225,Umma (mod. Tell Jokha)
P210226,Puzriš-Dagan (mod. Drehem)
P210227,Umma (mod. Tell Jokha)
P210228,Umma (mod. Tell Jokha)
P210229,Umma (mod. Tell Jokha)
P210230,Umma (mod. Tell Jokha)
P210231,Umma (mod. Tell Jokha)
P210232,Umma (mod. Tell Jokha)
P210233,Umma (mod. Tell Jokha)
P210234,Umma (mod. Tell Jokha)
P210235,Umma (mod. Tell Jokha)
P210236,Umma (mod. Tell Jokha)
P210237,Umma (mod. Tell Jokha)
P210238,Umma (mod. Tell Jokha)
P210239,Puzriš-Dagan (mod. Drehem)
P210240,Umma (mod. Tell Jokha)
P210241,Umma (mod. Tell Jokha) ?
P210242,Umma (mod. Tell Jokha)
P210243,Umma (mod. Tell Jokha)
P210244,Umma (mod. Tell Jokha)
P210250,Umma (mod. Tell Jokha)
P210251,Umma (mod. Tell Jokha)
P210252,Umma (mod. Tell Jokha)
P210253,Umma (mod. Tell Jokha)
P210254,Umma (mod. Tell Jokha)
P210255,Umma (mod. Tell Jokha)
P210256,Umma (mod. Tell Jokha)
P210257,Umma (mod. Tell Jokha)
P210258,Umma (mod. Tell Jokha)
P210259,Umma (mod. Tell Jokha)
P210260,Umma (mod. Tell Jokha)
P210261,Umma (mod. Tell Jokha)
P210262,Umma (mod. Tell Jokha)
P210263,Umma (mod. Tell Jokha)
P210265,Umma (mod. Tell Jokha)
P210266,Umma (mod. Tell Jokha)
P210267,Umma (mod. Tell Jokha)
P210268,Umma (mod. Tell Jokha)
P210269,Umma (mod. Tell Jokha)
P210270,Umma (mod. Tell Jokha)
P210271,Umma (mod. Tell Jokha)
P210272,Umma (mod. Tell Jokha)
P210273,Ur (mod. Tell Muqayyar) ?
P210274,Umma (mod. Tell Jokha)
P210275,Girsu (mod. Tello)
P210276,Umma (mod. Tell Jokha)
P210277,Umma (mod. Tell Jokha)
P210278,Puzriš-Dagan (mod. Drehem)
P210280,Umma (mod. Tell Jokha)
P210281,Umma (mod. Tell Jokha)
P210282,Umma (mod. Tell Jokha)
P210283,Umma (mod. Tell Jokha)
P210284,Umma (mod. Tell Jokha)
P210285,Umma (mod. Tell Jokha)
P210286,Umma (mod. Tell Jokha)
P210288,Umma (mod. Tell Jokha)
P210289,Umma (mod. Tell Jokha)
P210290,Umma (mod. Tell Jokha)
P210291,Umma (mod. Tell Jokha)
P210292,Umma (mod. Tell Jokha)
P210293,Umma (mod. Tell Jokha)
P210294,Umma (mod. Tell Jokha)
P210295,Umma (mod. Tell Jokha)
P210296,Umma (mod. Tell Jokha)
P210297,Umma (mod. Tell Jokha)
P210298,Umma (mod. Tell Jokha)
P210299,Puzriš-Dagan (mod. Drehem)
P210300,Umma (mod. Tell Jokha)
P210301,Puzriš-Dagan (mod. Drehem)
P210302,Puzriš-Dagan (mod. Drehem)
P210303,Umma (mod. Tell Jokha)
P210304,Umma (mod. Tell Jokha)
P210305,Girsu (mod. Tello)
P210306,Umma (mod. Tell Jokha)
P210307,Umma (mod. Tell Jokha)
P210308,Puzriš-Dagan (mod. Drehem)
P210309,Puzriš-Dagan (mod. Drehem)
P210310,Puzriš-Dagan (mod. Drehem)
P210311,Puzriš-Dagan (mod. Drehem)
P210312,Puzriš-Dagan (mod. Drehem)
P210313,Puzriš-Dagan (mod. Drehem)
P210314,Puzriš-Dagan (mod. Drehem)
P210315,Puzriš-Dagan (mod. Drehem)
P210316,Puzriš-Dagan (mod. Drehem)
P210317,Puzriš-Dagan (mod. Drehem)
P210318,Puzriš-Dagan (mod. Drehem)
P210319,Puzriš-Dagan (mod. Drehem)
P210320,Puzriš-Dagan (mod. Drehem)
P210321,Puzriš-Dagan (mod. Drehem)
P210322,Puzriš-Dagan (mod. Drehem)
P210323,Puzriš-Dagan (mod. Drehem) ?
P210324,Umma (mod. Tell Jokha)
P210325,Umma (mod. Tell Jokha)
P210326,Umma (mod. Tell Jokha)
P210327,Umma (mod. Tell Jokha)
P210328,Umma (mod. Tell Jokha)
P210329,Umma (mod. Tell Jokha)
P210330,Umma (mod. Tell Jokha)
P210331,Umma (mod. Tell Jokha)
P210332,Umma (mod. Tell Jokha)
P210333,Umma (mod. Tell Jokha)
P210334,Umma (mod. Tell Jokha)
P210335,Umma (mod. Tell Jokha)
P210336,Umma (mod. Tell Jokha)
P210337,Puzriš-Dagan (mod. Drehem)
P210338,Puzriš-Dagan (mod. Drehem)
P210339,Puzriš-Dagan (mod. Drehem)
P210340,Umma (mod. Tell Jokha)
P210341,Umma (mod. Tell Jokha)
P210342,Umma (mod. Tell Jokha)
P210344,Puzriš-Dagan (mod. Drehem)
P210345,Umma (mod. Tell Jokha)
P210346,Puzriš-Dagan (mod. Drehem)
P210347,Umma (mod. Tell Jokha)
P210348,Puzriš-Dagan (mod. Drehem)
P210349,Umma (mod. Tell Jokha)
P210350,Umma (mod. Tell Jokha)
P210351,Puzriš-Dagan (mod. Drehem)
P210352,Puzriš-Dagan (mod. Drehem)
P210353,Umma (mod. Tell Jokha)
P210354,Puzriš-Dagan (mod. Drehem)
P210355,Umma (mod. Tell Jokha)
P210356,Umma (mod. Tell Jokha)
P210357,Puzriš-Dagan (mod. Drehem)
P210358,Puzriš-Dagan (mod. Drehem)
P210359,Umma (mod. Tell Jokha)
P210360,Umma (mod. Tell Jokha)
P210361,Umma (mod. Tell Jokha)
P210362,Umma (mod. Tell Jokha)
P210363,Umma (mod. Tell Jokha)
P210364,Puzriš-Dagan (mod. Drehem)
P210365,Puzriš-Dagan (mod. Drehem)
P210366,Puzriš-Dagan (mod. Drehem)
P210367,Puzriš-Dagan (mod. Drehem)
P210368,Puzriš-Dagan (mod. Drehem)
P210369,Puzriš-Dagan (mod. Drehem)
P210370,Puzriš-Dagan (mod. Drehem)
P210371,Puzriš-Dagan (mod. Drehem)
P210372,Umma (mod. Tell Jokha)
P210374,Umma (mod. Tell Jokha)
P210375,Puzriš-Dagan (mod. Drehem)
P210376,Puzriš-Dagan (mod. Drehem)
P210377,Puzriš-Dagan (mod. Drehem)
P210378,Puzriš-Dagan (mod. Drehem)
P210379,Puzriš-Dagan (mod. Drehem)
P210380,Umma (mod. Tell Jokha)
P210381,Puzriš-Dagan (mod. Drehem)
P210382,Puzriš-Dagan (mod. Drehem)
P210383,Puzriš-Dagan (mod. Drehem)
P210384,Umma (mod. Tell Jokha)
P210385,Umma (mod. Tell Jokha)
P210386,Umma (mod. Tell Jokha)
P210388,Puzriš-Dagan (mod. Drehem)
P210389,Umma (mod. Tell Jokha)
P210390,Umma (mod. Tell Jokha)
P210391,Umma (mod. Tell Jokha)
P210392,Puzriš-Dagan (mod. Drehem)
P210393,Puzriš-Dagan (mod. Drehem)
P210394,Puzriš-Dagan (mod. Drehem)
P210395,Puzriš-Dagan (mod. Drehem)
P210396,Puzriš-Dagan (mod. Drehem)
P210397,Puzriš-Dagan (mod. Drehem)
P210398,Puzriš-Dagan (mod. Drehem)
P210399,Puzriš-Dagan (mod. Drehem)
P210400,Puzriš-Dagan (mod. Drehem)
P210401,Puzriš-Dagan (mod. Drehem)
P210402,Puzriš-Dagan (mod. Drehem)
P210403,Puzriš-Dagan (mod. Drehem)
P210404,Puzriš-Dagan (mod. Drehem)
P210405,Puzriš-Dagan (mod. Drehem)
P210406,Puzriš-Dagan (mod. Drehem)
P210407,Puzriš-Dagan (mod. Drehem)
P210408,Puzriš-Dagan (mod. Drehem)
P210409,Puzriš-Dagan (mod. Drehem)
P210410,Puzriš-Dagan (mod. Drehem)
P210411,Puzriš-Dagan (mod. Drehem)
P210412,Puzriš-Dagan (mod. Drehem)
P210413,Puzriš-Dagan (mod. Drehem)
P210414,Puzriš-Dagan (mod. Drehem)
P210415,Umma (mod. Tell Jokha)
P210416,Puzriš-Dagan (mod. Drehem)
P210417,Umma (mod. Tell Jokha)
P210418,Puzriš-Dagan (mod. Drehem)
P210419,Puzriš-Dagan (mod. Drehem)
P210420,Umma (mod. Tell Jokha)
P210421,Puzriš-Dagan (mod. Drehem)
P210422,Umma (mod. Tell Jokha)
P210424,Puzriš-Dagan (mod. Drehem)
P210425,Puzriš-Dagan (mod. Drehem)
P210426,Puzriš-Dagan (mod. Drehem)
P210428,Puzriš-Dagan (mod. Drehem)
P210429,Puzriš-Dagan (mod. Drehem)
P210431,Puzriš-Dagan (mod. Drehem)
P210432,Umma (mod. Tell Jokha)
P210433,Puzriš-Dagan (mod. Drehem)
P210434,Puzriš-Dagan (mod. Drehem)
P210435,Umma (mod. Tell Jokha)
P210436,Umma (mod. Tell Jokha)
P210437,Umma (mod. Tell Jokha)
P210438,Umma (mod. Tell Jokha)
P210439,Umma (mod. Tell Jokha)
P210440,Umma (mod. Tell Jokha)
P210441,Puzriš-Dagan (mod. Drehem)
P210442,Umma (mod. Tell Jokha)
P210443,Puzriš-Dagan (mod. Drehem)
P210444,Puzriš-Dagan (mod. Drehem)
P210445,Puzriš-Dagan (mod. Drehem)
P210446,Puzriš-Dagan (mod. Drehem)
P210447,Puzriš-Dagan (mod. Drehem)
P210448,Puzriš-Dagan (mod. Drehem)
P210449,Umma (mod. Tell Jokha)
P210450,Umma (mod. Tell Jokha)
P210451,Umma (mod. Tell Jokha)
P210452,Umma (mod. Tell Jokha)
P210453,Puzriš-Dagan (mod. Drehem)
P210454,Puzriš-Dagan (mod. Drehem)
P210455,Puzriš-Dagan (mod. Drehem)
P210456,Puzriš-Dagan (mod. Drehem)
P210457,Puzriš-Dagan (mod. Drehem)
P210458,Puzriš-Dagan (mod. Drehem)
P210459,Umma (mod. Tell Jokha)
P210460,Puzriš-Dagan (mod. Drehem)
P210461,Puzriš-Dagan (mod. Drehem)
P210462,Puzriš-Dagan (mod. Drehem)
P210463,Puzriš-Dagan (mod. Drehem)
P210464,Puzriš-Dagan (mod. Drehem)
P210465,Puzriš-Dagan (mod. Drehem)
P210467,Puzriš-Dagan (mod. Drehem)
P210468,Umma (mod. Tell Jokha)
P210469,Puzriš-Dagan (mod. Drehem)
P210470,Puzriš-Dagan (mod. Drehem)
P210471,Umma (mod. Tell Jokha)
P210472,Umma (mod. Tell Jokha)
P210473,Umma (mod. Tell Jokha)
P210474,Puzriš-Dagan (mod. Drehem)
P210475,Puzriš-Dagan (mod. Drehem)
P210476,Puzriš-Dagan (mod. Drehem)
P210477,Puzriš-Dagan (mod. Drehem)
P210478,Puzriš-Dagan (mod. Drehem)
P210479,Puzriš-Dagan (mod. Drehem)
P210480,Puzriš-Dagan (mod. Drehem)
P210481,Puzriš-Dagan (mod. Drehem)
P210482,Puzriš-Dagan (mod. Drehem)
P210483,Puzriš-Dagan (mod. Drehem)
P210484,Puzriš-Dagan (mod. Drehem)
P210485,Umma (mod. Tell Jokha)
P210486,Umma (mod. Tell Jokha)
P210487,Puzriš-Dagan (mod. Drehem)
P210488,Umma (mod. Tell Jokha)
P210489,Umma (mod. Tell Jokha)
P210490,Umma (mod. Tell Jokha)
P210491,Puzriš-Dagan (mod. Drehem)
P210492,Umma (mod. Tell Jokha)
P210493,Puzriš-Dagan (mod. Drehem)
P210494,Puzriš-Dagan (mod. Drehem)
P210495,Puzriš-Dagan (mod. Drehem)
P210496,Puzriš-Dagan (mod. Drehem)
P210497,Umma (mod. Tell Jokha)
P210498,Puzriš-Dagan (mod. Drehem)
P210499,Puzriš-Dagan (mod. Drehem)
P210501,Puzriš-Dagan (mod. Drehem)
P210503,Puzriš-Dagan (mod. Drehem)
P210504,Umma (mod. Tell Jokha)
P210505,Puzriš-Dagan (mod. Drehem)
P210507,Puzriš-Dagan (mod. Drehem)
P210508,Puzriš-Dagan (mod. Drehem)
P210509,Puzriš-Dagan (mod. Drehem)
P210510,Puzriš-Dagan (mod. Drehem)
P210511,Umma (mod. Tell Jokha)
P210512,Puzriš-Dagan (mod. Drehem)
P210513,Umma (mod. Tell Jokha)
P210514,Puzriš-Dagan (mod. Drehem)
P210515,Puzriš-Dagan (mod. Drehem)
P210516,Puzriš-Dagan (mod. Drehem)
P210517,Puzriš-Dagan (mod. Drehem)
P210518,Puzriš-Dagan (mod. Drehem)
P210519,Ur (mod. Tell Muqayyar)
P210520,Umma (mod. Tell Jokha)
P210521,Puzriš-Dagan (mod. Drehem)
P210522,Umma (mod. Tell Jokha)
P210523,Umma (mod. Tell Jokha)
P210524,Umma (mod. Tell Jokha)
P210525,Umma (mod. Tell Jokha)
P210526,Umma (mod. Tell Jokha)
P210527,Umma (mod. Tell Jokha)
P210528,Umma (mod. Tell Jokha)
P210529,Puzriš-Dagan (mod. Drehem)
P210530,Umma (mod. Tell Jokha)
P210531,Umma (mod. Tell Jokha)
P210532,Umma (mod. Tell Jokha)
P210533,Umma (mod. Tell Jokha)
P210534,Umma (mod. Tell Jokha)
P210535,Umma (mod. Tell Jokha)
P210536,Umma (mod. Tell Jokha)
P210537,Puzriš-Dagan (mod. Drehem)
P210538,Umma (mod. Tell Jokha)
P210539,Umma (mod. Tell Jokha)
P210540,Umma (mod. Tell Jokha)
P210541,Puzriš-Dagan (mod. Drehem)
P210542,Umma (mod. Tell Jokha)
P210543,Puzriš-Dagan (mod. Drehem)
P210544,Umma (mod. Tell Jokha)
P210545,Umma (mod. Tell Jokha)
P210546,Umma (mod. Tell Jokha)
P210547,Umma (mod. Tell Jokha)
P210548,Umma (mod. Tell Jokha)
P210549,Umma (mod. Tell Jokha)
P210550,Umma (mod. Tell Jokha)
P210551,Umma (mod. Tell Jokha)
P210552,Umma (mod. Tell Jokha)
P210553,Umma (mod. Tell Jokha)
P210554,Umma (mod. Tell Jokha)
P210555,Umma (mod. Tell Jokha)
P210556,Umma (mod. Tell Jokha)
P210557,Umma (mod. Tell Jokha)
P210558,Umma (mod. Tell Jokha)
P210559,Umma (mod. Tell Jokha)
P210561,Puzriš-Dagan (mod. Drehem)
P210562,Umma (mod. Tell Jokha)
P210563,Umma (mod. Tell Jokha)
P210564,Puzriš-Dagan (mod. Drehem)
P210565,Puzriš-Dagan (mod. Drehem)
P210566,Puzriš-Dagan (mod. Drehem)
P210567,Ur (mod. Tell Muqayyar)
P210568,Umma (mod. Tell Jokha)
P210569,Puzriš-Dagan (mod. Drehem)
P210570,Umma (mod. Tell Jokha)
P210571,Umma (mod. Tell Jokha)
P210572,Umma (mod. Tell Jokha)
P210573,Puzriš-Dagan (mod. Drehem)
P210574,Umma (mod. Tell Jokha)
P210575,Umma (mod. Tell Jokha)
P210576,Umma (mod. Tell Jokha)
P210578,Umma (mod. Tell Jokha)
P210579,Umma (mod. Tell Jokha)
P210580,Umma (mod. Tell Jokha)
P210581,Umma (mod. Tell Jokha)
P210582,Umma (mod. Tell Jokha)
P210583,Umma (mod. Tell Jokha)
P210584,Puzriš-Dagan (mod. Drehem)
P210585,Umma (mod. Tell Jokha)
P210586,Umma (mod. Tell Jokha)
P210587,Umma (mod. Tell Jokha)
P210588,Umma (mod. Tell Jokha)
P210589,Umma (mod. Tell Jokha)
P210590,Umma (mod. Tell Jokha)
P210591,Umma (mod. Tell Jokha)
P210592,Umma (mod. Tell Jokha)
P210593,Umma (mod. Tell Jokha)
P210594,Umma (mod. Tell Jokha)
P210595,Umma (mod. Tell Jokha)
P210596,Umma (mod. Tell Jokha)
P210597,Umma (mod. Tell Jokha)
P210598,Umma (mod. Tell Jokha)
P210599,Umma (mod. Tell Jokha)
P210600,Umma (mod. Tell Jokha)
P210601,Umma (mod. Tell Jokha)
P210602,Umma (mod. Tell Jokha)
P210603,Umma (mod. Tell Jokha)
P210604,Umma (mod. Tell Jokha)
P210605,Umma (mod. Tell Jokha)
P210606,Umma (mod. Tell Jokha)
P210607,Umma (mod. Tell Jokha)
P210608,Umma (mod. Tell Jokha)
P210610,Umma (mod. Tell Jokha)
P210611,Umma (mod. Tell Jokha)
P210612,Umma (mod. Tell Jokha)
P210613,Umma (mod. Tell Jokha)
P210614,Umma (mod. Tell Jokha)
P210615,Umma (mod. Tell Jokha)
P210616,Umma (mod. Tell Jokha)
P210617,Umma (mod. Tell Jokha)
P210618,Puzriš-Dagan (mod. Drehem)
P210619,Umma (mod. Tell Jokha)
P210620,Umma (mod. Tell Jokha)
P210621,Umma (mod. Tell Jokha)
P210622,Puzriš-Dagan (mod. Drehem)
P210623,Puzriš-Dagan (mod. Drehem)
P210624,Umma (mod. Tell Jokha)
P210625,Umma (mod. Tell Jokha)
P210626,Umma (mod. Tell Jokha)
P210627,Puzriš-Dagan (mod. Drehem)
P210628,Puzriš-Dagan (mod. Drehem)
P210629,Puzriš-Dagan (mod. Drehem)
P210630,Umma (mod. Tell Jokha)
P210631,Puzriš-Dagan (mod. Drehem)
P210632,Puzriš-Dagan (mod. Drehem)
P210633,Puzriš-Dagan (mod. Drehem)
P210635,Umma (mod. Tell Jokha)
P210636,Puzriš-Dagan (mod. Drehem)
P210637,Puzriš-Dagan (mod. Drehem)
P210638,Puzriš-Dagan (mod. Drehem)
P210639,Puzriš-Dagan (mod. Drehem)
P210640,Umma (mod. Tell Jokha)
P210641,Umma (mod. Tell Jokha)
P210642,Puzriš-Dagan (mod. Drehem)
P210643,Puzriš-Dagan (mod. Drehem)
P210644,Umma (mod. Tell Jokha)
P210645,Umma (mod. Tell Jokha)
P210646,Umma (mod. Tell Jokha)
P210647,Umma (mod. Tell Jokha)
P210648,Umma (mod. Tell Jokha)
P211022,Umma (mod. Tell Jokha)
P211023,Umma (mod. Tell Jokha)
P211024,Puzriš-Dagan (mod. Drehem)
P211025,Umma (mod. Tell Jokha)
P211026,Puzriš-Dagan (mod. Drehem)
P211027,Umma (mod. Tell Jokha)
P211028,Umma (mod. Tell Jokha)
P211029,Umma (mod. Tell Jokha)
P211030,Umma (mod. Tell Jokha)
P211031,Puzriš-Dagan (mod. Drehem)
P211032,Umma (mod. Tell Jokha)
P211033,Umma (mod. Tell Jokha)
P211034,Umma (mod. Tell Jokha)
P211035,Puzriš-Dagan (mod. Drehem)
P211121,Irisagrig (mod. uncertain) ?
P211171,Irisagrig (mod. uncertain) ?
P211321,Umma (mod. Tell Jokha)
P211322,Umma (mod. Tell Jokha)
P211323,Umma (mod. Tell Jokha)
P211324,Umma (mod. Tell Jokha)
P211325,Umma (mod. Tell Jokha)
P211326,Puzriš-Dagan (mod. Drehem)
P211327,Umma (mod. Tell Jokha)
P211328,Umma (mod. Tell Jokha)
P211329,Umma (mod. Tell Jokha)
P211330,Umma (mod. Tell Jokha)
P211331,Umma (mod. Tell Jokha)
P211332,Umma (mod. Tell Jokha)
P211333,Umma (mod. Tell Jokha)
P211334,Puzriš-Dagan (mod. Drehem)
P211335,Puzriš-Dagan (mod. Drehem)
P211337,Puzriš-Dagan (mod. Drehem)
P211338,Umma (mod. Tell Jokha)
P211339,Umma (mod. Tell Jokha)
P211340,Puzriš-Dagan (mod. Drehem)
P211341,Girsu (mod. Tello)
P211342,Puzriš-Dagan (mod. Drehem)
P211343,Umma (mod. Tell Jokha)
P211344,Puzriš-Dagan (mod. Drehem)
P211345,Umma (mod. Tell Jokha)
P211346,Umma (mod. Tell Jokha)
P211348,Puzriš-Dagan (mod. Drehem)
P211350,Puzriš-Dagan (mod. Drehem)
P211351,Umma (mod. Tell Jokha)
P211353,Umma (mod. Tell Jokha)
P211355,Umma (mod. Tell Jokha)
P211356,Umma (mod. Tell Jokha)
P211357,Girsu (mod. Tello)
P211358,Puzriš-Dagan (mod. Drehem)
P211359,Umma (mod. Tell Jokha)
P211360,Umma (mod. Tell Jokha)
P211361,Puzriš-Dagan (mod. Drehem)
P211362,Umma (mod. Tell Jokha)
P211363,Puzriš-Dagan (mod. Drehem)
P211364,Umma (mod. Tell Jokha)
P211365,Umma (mod. Tell Jokha)
P211366,Puzriš-Dagan (mod. Drehem)
P211367,Umma (mod. Tell Jokha)
P211368,Puzriš-Dagan (mod. Drehem)
P211369,Umma (mod. Tell Jokha)
P211370,Umma (mod. Tell Jokha)
P211373,Girsu (mod. Tello)
P211376,Girsu (mod. Tello)
P211377,Girsu (mod. Tello)
P211378,Girsu (mod. Tello)
P211379,Girsu (mod. Tello)
P211380,Girsu (mod. Tello)
P211381,Girsu (mod. Tello)
P211386,Girsu (mod. Tello)
P211388,Umma (mod. Tell Jokha)
P211389,Umma (mod. Tell Jokha)
P211390,Umma (mod. Tell Jokha)
P211391,Umma (mod. Tell Jokha)
P211392,Umma (mod. Tell Jokha)
P211394,Umma (mod. Tell Jokha)
P211408,Girsu (mod. Tello)
P211413,Umma (mod. Tell Jokha)
P211414,Umma (mod. Tell Jokha)
P211445,Umma (mod. Tell Jokha)
P211446,Umma (mod. Tell Jokha)
P211447,Umma (mod. Tell Jokha)
P211451,Umma (mod. Tell Jokha)
P211452,Umma (mod. Tell Jokha)
P211453,Umma (mod. Tell Jokha)
P211457,Umma (mod. Tell Jokha)
P211458,Umma (mod. Tell Jokha)
P211459,Umma (mod. Tell Jokha)
P211460,Umma (mod. Tell Jokha)
P211461,Umma (mod. Tell Jokha)
P211462,Umma (mod. Tell Jokha)
P211463,Umma (mod. Tell Jokha)
P211464,Umma (mod. Tell Jokha)
P211465,Umma (mod. Tell Jokha)
P211466,Umma (mod. Tell Jokha)
P211467,Umma (mod. Tell Jokha)
P211469,Umma (mod. Tell Jokha)
P211472,Umma (mod. Tell Jokha)
P211476,Umma (mod. Tell Jokha)
P211481,Umma (mod. Tell Jokha)
P211482,Umma (mod. Tell Jokha)
P211483,Umma (mod. Tell Jokha)
P211485,Umma (mod. Tell Jokha)
P211486,Umma (mod. Tell Jokha)
P211487,Umma (mod. Tell Jokha)
P211488,Umma (mod. Tell Jokha)
P211497,Umma (mod. Tell Jokha)
P211504,Umma (mod. Tell Jokha)
P211505,Umma (mod. Tell Jokha)
P211506,Umma (mod. Tell Jokha)
P211507,Umma (mod. Tell Jokha)
P211508,Umma (mod. Tell Jokha)
P211515,Umma (mod. Tell Jokha)
P211516,Umma (mod. Tell Jokha)
P211517,Umma (mod. Tell Jokha)
P211518,Umma (mod. Tell Jokha)
P211519,Umma (mod. Tell Jokha)
P211520,Umma (mod. Tell Jokha)
P211521,Umma (mod. Tell Jokha)
P211522,Umma (mod. Tell Jokha)
P211523,Umma (mod. Tell Jokha)
P211524,Umma (mod. Tell Jokha)
P211525,Umma (mod. Tell Jokha)
P211526,Umma (mod. Tell Jokha)
P211528,Umma (mod. Tell Jokha)
P211529,Umma (mod. Tell Jokha)
P211530,Umma (mod. Tell Jokha)
P211531,Umma (mod. Tell Jokha)
P211532,Umma (mod. Tell Jokha)
P211534,Umma (mod. Tell Jokha)
P211535,Umma (mod. Tell Jokha)
P211536,Umma (mod. Tell Jokha)
P211537,Umma (mod. Tell Jokha)
P211538,Umma (mod. Tell Jokha)
P211539,Umma (mod. Tell Jokha)
P211540,Umma (mod. Tell Jokha)
P211541,Umma (mod. Tell Jokha)
P211542,Umma (mod. Tell Jokha)
P211543,Umma (mod. Tell Jokha)
P211544,Umma (mod. Tell Jokha)
P211545,Umma (mod. Tell Jokha)
P211546,Umma (mod. Tell Jokha)
P211548,Umma (mod. Tell Jokha)
P211549,Umma (mod. Tell Jokha)
P211550,Umma (mod. Tell Jokha)
P211551,Umma (mod. Tell Jokha)
P211552,Umma (mod. Tell Jokha)
P211553,Umma (mod. Tell Jokha)
P211554,Umma (mod. Tell Jokha)
P211555,Umma (mod. Tell Jokha)
P211556,Umma (mod. Tell Jokha)
P211557,Umma (mod. Tell Jokha)
P211558,Umma (mod. Tell Jokha)
P211559,Umma (mod. Tell Jokha)
P211560,Umma (mod. Tell Jokha)
P211561,Umma (mod. Tell Jokha)
P211562,Umma (mod. Tell Jokha)
P211564,Umma (mod. Tell Jokha)
P211565,Umma (mod. Tell Jokha)
P211566,Umma (mod. Tell Jokha)
P211567,Umma (mod. Tell Jokha)
P211569,Umma (mod. Tell Jokha)
P211570,Umma (mod. Tell Jokha)
P211572,Umma (mod. Tell Jokha)
P211573,Umma (mod. Tell Jokha)
P211574,Umma (mod. Tell Jokha)
P211575,Umma (mod. Tell Jokha)
P211576,Umma (mod. Tell Jokha)
P211577,Umma (mod. Tell Jokha)
P211578,Umma (mod. Tell Jokha)
P211579,Umma (mod. Tell Jokha)
P211580,Umma (mod. Tell Jokha)
P211581,Umma (mod. Tell Jokha)
P211582,Umma (mod. Tell Jokha)
P211583,Umma (mod. Tell Jokha)
P211584,Umma (mod. Tell Jokha)
P211585,Umma (mod. Tell Jokha)
P211586,Umma (mod. Tell Jokha)
P211587,Umma (mod. Tell Jokha)
P211588,Umma (mod. Tell Jokha)
P211594,Umma (mod. Tell Jokha)
P211601,Umma (mod. Tell Jokha)
P211602,Umma (mod. Tell Jokha)
P211605,Umma (mod. Tell Jokha)
P211606,Umma (mod. Tell Jokha)
P211615,Umma (mod. Tell Jokha)
P211616,Umma (mod. Tell Jokha)
P211617,Umma (mod. Tell Jokha)
P211618,Umma (mod. Tell Jokha)
P211619,Umma (mod. Tell Jokha)
P211620,...
P211621,Umma (mod. Tell Jokha)
P211622,Umma (mod. Tell Jokha)
P211623,Umma (mod. Tell Jokha)
P211625,Umma (mod. Tell Jokha)
P211626,Umma (mod. Tell Jokha)
P211627,Umma (mod. Tell Jokha)
P211628,Umma (mod. Tell Jokha)
P211630,Umma (mod. Tell Jokha)
P211631,Umma (mod. Tell Jokha)
P211632,Umma (mod. Tell Jokha)
P211633,Umma (mod. Tell Jokha)
P211634,Umma (mod. Tell Jokha)
P211635,Umma (mod. Tell Jokha)
P211636,Umma (mod. Tell Jokha)
P211637,Umma (mod. Tell Jokha)
P211638,Umma (mod. Tell Jokha)
P211639,Umma (mod. Tell Jokha)
P211640,Umma (mod. Tell Jokha)
P211641,Umma (mod. Tell Jokha)
P211642,Umma (mod. Tell Jokha)
P211643,Umma (mod. Tell Jokha)
P211644,Umma (mod. Tell Jokha)
P211675,Umma (mod. Tell Jokha)
P211679,Umma (mod. Tell Jokha)
P211681,Umma (mod. Tell Jokha)
P211689,Umma (mod. Tell Jokha)
P211691,Umma (mod. Tell Jokha)
P211692,Umma (mod. Tell Jokha)
P211693,Umma (mod. Tell Jokha)
P211697,Umma (mod. Tell Jokha)
P211713,Umma (mod. Tell Jokha)
P211715,Umma (mod. Tell Jokha)
P211718,Umma (mod. Tell Jokha)
P211720,Umma (mod. Tell Jokha)
P211723,Umma (mod. Tell Jokha)
P211724,Umma (mod. Tell Jokha)
P211725,Umma (mod. Tell Jokha)
P211726,Umma (mod. Tell Jokha)
P211727,Umma (mod. Tell Jokha)
P211728,Umma (mod. Tell Jokha)
P211729,Umma (mod. Tell Jokha)
P211730,Umma (mod. Tell Jokha)
P211732,Umma (mod. Tell Jokha)
P211733,Umma (mod. Tell Jokha)
P211734,Umma (mod. Tell Jokha)
P211735,Umma (mod. Tell Jokha)
