TabID,Provenience
P298025,Umma (mod. Tell Jokha)
P298031,Umma (mod. Tell Jokha)
P298049,Umma (mod. Tell Jokha)
P298054,Umma (mod. Tell Jokha)
P298115,Umma (mod. Tell Jokha)
P298117,Umma (mod. Tell Jokha)
P298144,Umma (mod. Tell Jokha)
P298156,Umma (mod. Tell Jokha)
P298493,Puzriš-Dagan (mod. Drehem)
P298528,Irisagrig (mod. uncertain) ?
P298742,Irisagrig (mod. uncertain) ?
P299011,Irisagrig (mod. uncertain) ?
P299081,Irisagrig (mod. uncertain) ?
P299123,Irisagrig (mod. uncertain) ?
P299533,Puzriš-Dagan (mod. Drehem)
P300512,Irisagrig (mod. uncertain) ?
P301034,Nippur (mod. Nuffar)
P301114,Puzriš-Dagan (mod. Drehem)
P301117,Irisagrig (mod. uncertain) ?
P301465,Nippur (mod. Nuffar)
P301467,Nippur (mod. Nuffar)
P301494,Nippur (mod. Nuffar)
P301511,Nippur (mod. Nuffar)
P301634,Nippur (mod. Nuffar)
P301714,Puzriš-Dagan (mod. Drehem)
P301805,Nippur (mod. Nuffar)
P302411,Umma (mod. Tell Jokha)
P303345,Puzriš-Dagan (mod. Drehem)
P303352,Puzriš-Dagan (mod. Drehem)
P303353,Umma (mod. Tell Jokha)
P303354,Puzriš-Dagan (mod. Drehem)
P303355,Puzriš-Dagan (mod. Drehem)
P303356,Puzriš-Dagan (mod. Drehem)
P303357,Puzriš-Dagan (mod. Drehem)
P303359,Puzriš-Dagan (mod. Drehem)
P303360,Umma (mod. Tell Jokha)
P303361,Puzriš-Dagan (mod. Drehem)
P303362,Nippur (mod. Nuffar)
P303363,Nippur (mod. Nuffar)
P303365,Puzriš-Dagan (mod. Drehem)
P303366,Girsu (mod. Tello) ?
P303367,Umma (mod. Tell Jokha)
P303368,Umma (mod. Tell Jokha)
P303369,Umma (mod. Tell Jokha)
P303373,Puzriš-Dagan (mod. Drehem)
P303374,Puzriš-Dagan (mod. Drehem)
P303375,Puzriš-Dagan (mod. Drehem)
P303377,Puzriš-Dagan (mod. Drehem)
P303378,Puzriš-Dagan (mod. Drehem)
P303379,Puzriš-Dagan (mod. Drehem)
P303380,Puzriš-Dagan (mod. Drehem)
P303381,Puzriš-Dagan (mod. Drehem)
P303383,Puzriš-Dagan (mod. Drehem)
P303385,Puzriš-Dagan (mod. Drehem)
P303386,Puzriš-Dagan (mod. Drehem)
P303389,Puzriš-Dagan (mod. Drehem)
P303390,Puzriš-Dagan (mod. Drehem)
P303391,Puzriš-Dagan (mod. Drehem)
P303393,Nippur (mod. Nuffar)
P303394,Umma (mod. Tell Jokha)
P303395,Girsu (mod. Tello)
P303396,Umma (mod. Tell Jokha)
P303398,Umma (mod. Tell Jokha)
P303399,Umma (mod. Tell Jokha)
P303400,Umma (mod. Tell Jokha)
P303401,Umma (mod. Tell Jokha)
P303402,Puzriš-Dagan (mod. Drehem)
P303403,Umma (mod. Tell Jokha)
P303404,Puzriš-Dagan (mod. Drehem)
P303405,Puzriš-Dagan (mod. Drehem)
P303406,Puzriš-Dagan (mod. Drehem)
P303407,Puzriš-Dagan (mod. Drehem)
P303408,Umma (mod. Tell Jokha)
P303409,Puzriš-Dagan (mod. Drehem)
P303410,Puzriš-Dagan (mod. Drehem)
P303411,Puzriš-Dagan (mod. Drehem)
P303412,Puzriš-Dagan (mod. Drehem)
P303413,Puzriš-Dagan (mod. Drehem)
P303414,Puzriš-Dagan (mod. Drehem)
P303415,Nippur (mod. Nuffar)
P303416,uncertain (mod. uncertain)
P303417,uncertain (mod. uncertain)
P303419,Girsu (mod. Tello)
P303420,Puzriš-Dagan (mod. Drehem)
P303421,uncertain (mod. uncertain)
P303422,Puzriš-Dagan (mod. Drehem)
P303424,Puzriš-Dagan (mod. Drehem)
P303425,Puzriš-Dagan (mod. Drehem)
P303426,Puzriš-Dagan (mod. Drehem)
P303429,Puzriš-Dagan (mod. Drehem)
P303430,Umma (mod. Tell Jokha)
P303431,Umma (mod. Tell Jokha)
P303433,Puzriš-Dagan (mod. Drehem)
P303434,Puzriš-Dagan (mod. Drehem)
P303435,Puzriš-Dagan (mod. Drehem)
P303436,Puzriš-Dagan (mod. Drehem)
P303437,Puzriš-Dagan (mod. Drehem)
P303438,Puzriš-Dagan (mod. Drehem) ?
P303439,Puzriš-Dagan (mod. Drehem)
P303440,Puzriš-Dagan (mod. Drehem)
P303441,Puzriš-Dagan (mod. Drehem)
P303442,Puzriš-Dagan (mod. Drehem)
P303443,Puzriš-Dagan (mod. Drehem)
P303444,Puzriš-Dagan (mod. Drehem)
P303445,Puzriš-Dagan (mod. Drehem)
P303446,Puzriš-Dagan (mod. Drehem)
P303447,Puzriš-Dagan (mod. Drehem)
P303448,Puzriš-Dagan (mod. Drehem)
P303451,Umma (mod. Tell Jokha)
P303452,Puzriš-Dagan (mod. Drehem)
P303453,Puzriš-Dagan (mod. Drehem)
P303454,Puzriš-Dagan (mod. Drehem)
P303456,Puzriš-Dagan (mod. Drehem)
P303457,Puzriš-Dagan (mod. Drehem)
P303458,Puzriš-Dagan (mod. Drehem)
P303459,Puzriš-Dagan (mod. Drehem)
P303460,Puzriš-Dagan (mod. Drehem)
P303461,Puzriš-Dagan (mod. Drehem)
P303462,Puzriš-Dagan (mod. Drehem)
P303464,Umma (mod. Tell Jokha)
P303465,Puzriš-Dagan (mod. Drehem)
P303466,Puzriš-Dagan (mod. Drehem)
P303467,Puzriš-Dagan (mod. Drehem)
P303469,Puzriš-Dagan (mod. Drehem)
P303470,Puzriš-Dagan (mod. Drehem)
P303471,Puzriš-Dagan (mod. Drehem)
P303472,Puzriš-Dagan (mod. Drehem)
P303473,Puzriš-Dagan (mod. Drehem)
P303474,Puzriš-Dagan (mod. Drehem)
P303475,Puzriš-Dagan (mod. Drehem)
P303476,Puzriš-Dagan (mod. Drehem)
P303477,Puzriš-Dagan (mod. Drehem)
P303478,Puzriš-Dagan (mod. Drehem)
P303479,Puzriš-Dagan (mod. Drehem)
P303480,Puzriš-Dagan (mod. Drehem)
P303481,Puzriš-Dagan (mod. Drehem)
P303482,Puzriš-Dagan (mod. Drehem)
P303483,Puzriš-Dagan (mod. Drehem)
P303484,Puzriš-Dagan (mod. Drehem)
P303485,Puzriš-Dagan (mod. Drehem)
P303486,Puzriš-Dagan (mod. Drehem)
P303487,Puzriš-Dagan (mod. Drehem)
P303488,Puzriš-Dagan (mod. Drehem)
P303489,Puzriš-Dagan (mod. Drehem)
P303490,Puzriš-Dagan (mod. Drehem)
P303491,Puzriš-Dagan (mod. Drehem)
P303492,Puzriš-Dagan (mod. Drehem)
P303493,Umma (mod. Tell Jokha) ?
P303494,Puzriš-Dagan (mod. Drehem)
P303495,Puzriš-Dagan (mod. Drehem)
P303496,Puzriš-Dagan (mod. Drehem)
P303497,Puzriš-Dagan (mod. Drehem)
P303499,Umma (mod. Tell Jokha) ?
P303500,Puzriš-Dagan (mod. Drehem)
P303501,Puzriš-Dagan (mod. Drehem)
P303502,Puzriš-Dagan (mod. Drehem)
P303503,Nippur (mod. Nuffar)
P303504,Puzriš-Dagan (mod. Drehem)
P303505,Puzriš-Dagan (mod. Drehem)
P303506,Puzriš-Dagan (mod. Drehem)
P303507,Puzriš-Dagan (mod. Drehem)
P303508,Puzriš-Dagan (mod. Drehem)
P303510,Puzriš-Dagan (mod. Drehem)
P303511,Puzriš-Dagan (mod. Drehem)
P303512,Puzriš-Dagan (mod. Drehem)
P303513,Puzriš-Dagan (mod. Drehem)
P303514,Nippur (mod. Nuffar)
P303515,Puzriš-Dagan (mod. Drehem)
P303516,Puzriš-Dagan (mod. Drehem)
P303517,Puzriš-Dagan (mod. Drehem)
P303518,Puzriš-Dagan (mod. Drehem)
P303520,Puzriš-Dagan (mod. Drehem)
P303521,Puzriš-Dagan (mod. Drehem)
P303522,Puzriš-Dagan (mod. Drehem)
P303523,Puzriš-Dagan (mod. Drehem)
P303524,Puzriš-Dagan (mod. Drehem)
P303525,Puzriš-Dagan (mod. Drehem)
P303526,Puzriš-Dagan (mod. Drehem)
P303527,Umma (mod. Tell Jokha)
P303528,Puzriš-Dagan (mod. Drehem)
P303529,Puzriš-Dagan (mod. Drehem)
P303530,Puzriš-Dagan (mod. Drehem)
P303531,Puzriš-Dagan (mod. Drehem)
P303532,Puzriš-Dagan (mod. Drehem)
P303533,Puzriš-Dagan (mod. Drehem)
P303534,Puzriš-Dagan (mod. Drehem)
P303535,Puzriš-Dagan (mod. Drehem)
P303538,Puzriš-Dagan (mod. Drehem)
P303539,Puzriš-Dagan (mod. Drehem)
P303540,Puzriš-Dagan (mod. Drehem)
P303541,Puzriš-Dagan (mod. Drehem)
P303542,Puzriš-Dagan (mod. Drehem)
P303543,Puzriš-Dagan (mod. Drehem)
P303544,Puzriš-Dagan (mod. Drehem)
P303545,Puzriš-Dagan (mod. Drehem)
P303546,Puzriš-Dagan (mod. Drehem)
P303547,Puzriš-Dagan (mod. Drehem)
P303548,Umma (mod. Tell Jokha)
P303549,Puzriš-Dagan (mod. Drehem)
P303550,Puzriš-Dagan (mod. Drehem)
P303551,Puzriš-Dagan (mod. Drehem)
P303552,Puzriš-Dagan (mod. Drehem)
P303553,Puzriš-Dagan (mod. Drehem)
P303555,Puzriš-Dagan (mod. Drehem)
P303556,Puzriš-Dagan (mod. Drehem)
P303557,Puzriš-Dagan (mod. Drehem)
P303558,Puzriš-Dagan (mod. Drehem)
P303559,Puzriš-Dagan (mod. Drehem)
P303560,Puzriš-Dagan (mod. Drehem)
P303561,Puzriš-Dagan (mod. Drehem)
P303563,Puzriš-Dagan (mod. Drehem)
P303564,Puzriš-Dagan (mod. Drehem)
P303565,Puzriš-Dagan (mod. Drehem)
P303567,uncertain (mod. uncertain)
P303568,Puzriš-Dagan (mod. Drehem)
P303570,Puzriš-Dagan (mod. Drehem)
P303571,Puzriš-Dagan (mod. Drehem)
P303572,Puzriš-Dagan (mod. Drehem)
P303573,Puzriš-Dagan (mod. Drehem)
P303574,Puzriš-Dagan (mod. Drehem)
P303575,Puzriš-Dagan (mod. Drehem)
P303576,Puzriš-Dagan (mod. Drehem)
P303577,Puzriš-Dagan (mod. Drehem)
P303578,Puzriš-Dagan (mod. Drehem)
P303579,Puzriš-Dagan (mod. Drehem)
P303580,Puzriš-Dagan (mod. Drehem)
P303581,Puzriš-Dagan (mod. Drehem)
P303583,Puzriš-Dagan (mod. Drehem)
P303584,Puzriš-Dagan (mod. Drehem)
P303585,Puzriš-Dagan (mod. Drehem)
P303586,Puzriš-Dagan (mod. Drehem)
P303587,Puzriš-Dagan (mod. Drehem)
P303588,Puzriš-Dagan (mod. Drehem)
P303590,Umma (mod. Tell Jokha)
P303591,Nippur (mod. Nuffar)
P303592,Puzriš-Dagan (mod. Drehem)
P303593,Umma (mod. Tell Jokha)
P303594,Puzriš-Dagan (mod. Drehem)
P303595,Puzriš-Dagan (mod. Drehem)
P303596,Nippur (mod. Nuffar)
P303597,Umma (mod. Tell Jokha)
P303598,Puzriš-Dagan (mod. Drehem)
P303599,Umma (mod. Tell Jokha)
P303600,Umma (mod. Tell Jokha)
P303601,Umma (mod. Tell Jokha)
P303602,Puzriš-Dagan (mod. Drehem)
P303603,Umma (mod. Tell Jokha)
P303605,Umma (mod. Tell Jokha)
P303606,Puzriš-Dagan (mod. Drehem)
P303607,Puzriš-Dagan (mod. Drehem)
P303609,uncertain (mod. uncertain)
P303610,Puzriš-Dagan (mod. Drehem)
P303611,Puzriš-Dagan (mod. Drehem)
P303612,Puzriš-Dagan (mod. Drehem)
P303614,Puzriš-Dagan (mod. Drehem)
P303615,Umma (mod. Tell Jokha)
P303616,Puzriš-Dagan (mod. Drehem)
P303617,Umma (mod. Tell Jokha)
P303618,Puzriš-Dagan (mod. Drehem)
P303619,Puzriš-Dagan (mod. Drehem)
P303620,Umma (mod. Tell Jokha)
P303621,Umma (mod. Tell Jokha)
P303622,Puzriš-Dagan (mod. Drehem)
P303623,Puzriš-Dagan (mod. Drehem)
P303624,Puzriš-Dagan (mod. Drehem)
P303625,Puzriš-Dagan (mod. Drehem)
P303626,Puzriš-Dagan (mod. Drehem)
P303627,Puzriš-Dagan (mod. Drehem)
P303628,Puzriš-Dagan (mod. Drehem)
P303630,uncertain (mod. uncertain)
P303631,Puzriš-Dagan (mod. Drehem)
P303632,Girsu (mod. Tello)
P303633,Umma (mod. Tell Jokha)
P303634,Puzriš-Dagan (mod. Drehem)
P303635,Puzriš-Dagan (mod. Drehem)
P303636,Umma (mod. Tell Jokha)
P303637,Puzriš-Dagan (mod. Drehem)
P303638,Puzriš-Dagan (mod. Drehem)
P303640,Puzriš-Dagan (mod. Drehem)
P303643,Umma (mod. Tell Jokha)
P303644,Puzriš-Dagan (mod. Drehem)
P303647,Nippur (mod. Nuffar)
P303648,Umma (mod. Tell Jokha)
P303649,Umma (mod. Tell Jokha)
P303650,Puzriš-Dagan (mod. Drehem)
P303651,Puzriš-Dagan (mod. Drehem)
P303654,Puzriš-Dagan (mod. Drehem)
P303655,Puzriš-Dagan (mod. Drehem)
P303656,Umma (mod. Tell Jokha)
P303657,Puzriš-Dagan (mod. Drehem)
P303658,Umma (mod. Tell Jokha)
P303659,Puzriš-Dagan (mod. Drehem)
P303660,Puzriš-Dagan (mod. Drehem)
P303661,Puzriš-Dagan (mod. Drehem)
P303662,Puzriš-Dagan (mod. Drehem)
P303663,Umma (mod. Tell Jokha)
P303664,Puzriš-Dagan (mod. Drehem)
P303665,Puzriš-Dagan (mod. Drehem)
P303667,Puzriš-Dagan (mod. Drehem)
P303668,Puzriš-Dagan (mod. Drehem)
P303669,Puzriš-Dagan (mod. Drehem)
P303672,Puzriš-Dagan (mod. Drehem)
P303673,Umma (mod. Tell Jokha)
P303674,Umma (mod. Tell Jokha)
P303675,Umma (mod. Tell Jokha)
P303676,Puzriš-Dagan (mod. Drehem)
P303677,Puzriš-Dagan (mod. Drehem)
P303678,Puzriš-Dagan (mod. Drehem)
P303679,Umma (mod. Tell Jokha)
P303680,Umma (mod. Tell Jokha)
P303681,Puzriš-Dagan (mod. Drehem)
P303682,Puzriš-Dagan (mod. Drehem)
P303683,Puzriš-Dagan (mod. Drehem)
P303684,Umma (mod. Tell Jokha)
P303685,Umma (mod. Tell Jokha)
P303686,Puzriš-Dagan (mod. Drehem)
P303687,Puzriš-Dagan (mod. Drehem)
P303688,Umma (mod. Tell Jokha)
P303689,Puzriš-Dagan (mod. Drehem)
P303690,Puzriš-Dagan (mod. Drehem)
P303691,Puzriš-Dagan (mod. Drehem)
P303692,Puzriš-Dagan (mod. Drehem)
P303693,Puzriš-Dagan (mod. Drehem)
P303694,Umma (mod. Tell Jokha)
P303695,Umma (mod. Tell Jokha)
P303696,Umma (mod. Tell Jokha)
P303697,Umma (mod. Tell Jokha) ?
P303698,Umma (mod. Tell Jokha)
P303699,Umma (mod. Tell Jokha)
P303700,Umma (mod. Tell Jokha)
P303701,Umma (mod. Tell Jokha)
P303702,Puzriš-Dagan (mod. Drehem)
P303703,Umma (mod. Tell Jokha)
P303704,Umma (mod. Tell Jokha)
P303705,Puzriš-Dagan (mod. Drehem)
P303706,Puzriš-Dagan (mod. Drehem)
P303707,Puzriš-Dagan (mod. Drehem)
P303708,Puzriš-Dagan (mod. Drehem)
P303709,Puzriš-Dagan (mod. Drehem)
P303710,Puzriš-Dagan (mod. Drehem)
P303712,Umma (mod. Tell Jokha)
P303713,Puzriš-Dagan (mod. Drehem)
P303714,Umma (mod. Tell Jokha)
P303715,Umma (mod. Tell Jokha)
P303716,Umma (mod. Tell Jokha)
P303717,Nippur (mod. Nuffar)
P303718,Umma (mod. Tell Jokha)
P303719,Umma (mod. Tell Jokha)
P303720,Umma (mod. Tell Jokha)
P303721,Umma (mod. Tell Jokha)
P303722,Puzriš-Dagan (mod. Drehem)
P303723,Umma (mod. Tell Jokha)
P303724,Puzriš-Dagan (mod. Drehem)
P303725,Puzriš-Dagan (mod. Drehem)
P303727,Puzriš-Dagan (mod. Drehem)
P303728,Puzriš-Dagan (mod. Drehem)
P303729,Puzriš-Dagan (mod. Drehem)
P303730,Puzriš-Dagan (mod. Drehem)
P303731,Puzriš-Dagan (mod. Drehem)
P303732,Umma (mod. Tell Jokha)
P303733,Puzriš-Dagan (mod. Drehem)
P303734,Puzriš-Dagan (mod. Drehem)
P303735,Umma (mod. Tell Jokha)
P303736,Puzriš-Dagan (mod. Drehem)
P303737,Umma (mod. Tell Jokha)
P303738,Umma (mod. Tell Jokha)
P303739,Umma (mod. Tell Jokha)
P303740,Umma (mod. Tell Jokha)
P303741,Umma (mod. Tell Jokha)
P303742,Umma (mod. Tell Jokha)
P303743,Umma (mod. Tell Jokha)
P303745,Puzriš-Dagan (mod. Drehem)
P303746,Puzriš-Dagan (mod. Drehem)
P303747,Puzriš-Dagan (mod. Drehem)
P303748,Puzriš-Dagan (mod. Drehem)
P303749,Puzriš-Dagan (mod. Drehem)
P303750,Puzriš-Dagan (mod. Drehem)
P303751,Puzriš-Dagan (mod. Drehem)
P303752,Puzriš-Dagan (mod. Drehem)
P303753,Umma (mod. Tell Jokha)
P303754,Puzriš-Dagan (mod. Drehem)
P303755,Puzriš-Dagan (mod. Drehem)
P303756,Umma (mod. Tell Jokha)
P303757,Puzriš-Dagan (mod. Drehem)
P303758,Umma (mod. Tell Jokha)
P303759,Umma (mod. Tell Jokha)
P303760,Puzriš-Dagan (mod. Drehem)
P303761,Umma (mod. Tell Jokha)
P303762,Umma (mod. Tell Jokha)
P303767,Puzriš-Dagan (mod. Drehem)
P303768,Puzriš-Dagan (mod. Drehem)
P303769,Puzriš-Dagan (mod. Drehem)
P303770,Puzriš-Dagan (mod. Drehem)
P303771,Puzriš-Dagan (mod. Drehem)
P303772,Puzriš-Dagan (mod. Drehem)
P303773,Puzriš-Dagan (mod. Drehem)
P303774,Puzriš-Dagan (mod. Drehem)
P303775,Puzriš-Dagan (mod. Drehem)
P303776,Puzriš-Dagan (mod. Drehem)
P303777,Puzriš-Dagan (mod. Drehem)
P303778,Puzriš-Dagan (mod. Drehem)
P303779,Puzriš-Dagan (mod. Drehem)
P303780,Puzriš-Dagan (mod. Drehem)
P303781,Puzriš-Dagan (mod. Drehem)
P303782,Puzriš-Dagan (mod. Drehem)
P303783,Puzriš-Dagan (mod. Drehem)
P303784,Puzriš-Dagan (mod. Drehem)
P303785,Puzriš-Dagan (mod. Drehem)
P303786,Puzriš-Dagan (mod. Drehem)
P303787,Puzriš-Dagan (mod. Drehem)
P303788,Puzriš-Dagan (mod. Drehem)
P303789,Puzriš-Dagan (mod. Drehem)
P303790,Puzriš-Dagan (mod. Drehem)
P303791,Puzriš-Dagan (mod. Drehem)
P303792,Puzriš-Dagan (mod. Drehem)
P303793,Puzriš-Dagan (mod. Drehem)
P303794,Puzriš-Dagan (mod. Drehem)
P303795,Puzriš-Dagan (mod. Drehem)
P303796,Puzriš-Dagan (mod. Drehem)
P303797,Puzriš-Dagan (mod. Drehem)
P303798,Nippur (mod. Nuffar)
P303799,Puzriš-Dagan (mod. Drehem)
P303800,Puzriš-Dagan (mod. Drehem)
P303801,Puzriš-Dagan (mod. Drehem)
P303802,Puzriš-Dagan (mod. Drehem)
P303803,Puzriš-Dagan (mod. Drehem)
P303804,Puzriš-Dagan (mod. Drehem)
P303805,Puzriš-Dagan (mod. Drehem)
P303806,Puzriš-Dagan (mod. Drehem)
P303807,Umma (mod. Tell Jokha)
P303808,Umma (mod. Tell Jokha)
P303809,Puzriš-Dagan (mod. Drehem)
P303810,Puzriš-Dagan (mod. Drehem)
P303811,Puzriš-Dagan (mod. Drehem)
P303812,Puzriš-Dagan (mod. Drehem)
P303813,Puzriš-Dagan (mod. Drehem)
P303814,Puzriš-Dagan (mod. Drehem)
P303820,Girsu (mod. Tello)
P303825,Umma (mod. Tell Jokha)
P303832,Puzriš-Dagan (mod. Drehem)
P303833,Puzriš-Dagan (mod. Drehem)
P303834,Puzriš-Dagan (mod. Drehem)
P303835,uncertain (mod. uncertain)
P303836,Puzriš-Dagan (mod. Drehem)
P303837,Puzriš-Dagan (mod. Drehem)
P311857,Umma (mod. Tell Jokha)
P311859,Umma (mod. Tell Jokha)
P312438,Umma (mod. Tell Jokha)
P312439,Umma (mod. Tell Jokha)
P312440,Umma (mod. Tell Jokha)
P312441,Umma (mod. Tell Jokha)
P312442,Umma (mod. Tell Jokha)
P312443,Umma (mod. Tell Jokha)
P312444,Umma (mod. Tell Jokha)
P312445,Umma (mod. Tell Jokha)
P312446,Umma (mod. Tell Jokha)
P312447,Umma (mod. Tell Jokha)
P312449,Umma (mod. Tell Jokha)
P312516,uncertain (mod. uncertain)
P312541,Umma (mod. Tell Jokha)
P312543,Umma (mod. Tell Jokha)
P312544,Umma (mod. Tell Jokha)
P312545,Umma (mod. Tell Jokha)
P312546,Umma (mod. Tell Jokha)
P312547,Umma (mod. Tell Jokha)
P312548,Umma (mod. Tell Jokha)
P312549,Umma (mod. Tell Jokha)
P312550,Umma (mod. Tell Jokha)
P312551,Umma (mod. Tell Jokha)
P312552,Umma (mod. Tell Jokha)
P312553,Umma (mod. Tell Jokha)
P312554,Umma (mod. Tell Jokha)
P312555,Umma (mod. Tell Jokha)
P312556,Umma (mod. Tell Jokha)
P312557,Umma (mod. Tell Jokha)
P312558,Umma (mod. Tell Jokha)
P312559,Umma (mod. Tell Jokha)
P312560,Puzriš-Dagan (mod. Drehem)
P312561,Umma (mod. Tell Jokha)
P312562,Umma (mod. Tell Jokha)
P312563,Umma (mod. Tell Jokha)
P312564,Umma (mod. Tell Jokha)
P312565,Umma (mod. Tell Jokha)
P312566,Umma (mod. Tell Jokha)
P312568,Umma (mod. Tell Jokha)
P312569,Umma (mod. Tell Jokha)
P312571,Umma (mod. Tell Jokha)
P312572,Umma (mod. Tell Jokha)
P312573,Umma (mod. Tell Jokha)
P312574,Umma (mod. Tell Jokha)
P312575,Umma (mod. Tell Jokha)
P312576,Umma (mod. Tell Jokha)
P312577,Umma (mod. Tell Jokha)
P312578,Umma (mod. Tell Jokha)
P312579,Umma (mod. Tell Jokha)
P312580,Umma (mod. Tell Jokha)
P312582,Umma (mod. Tell Jokha)
P312583,Umma (mod. Tell Jokha)
P312585,Umma (mod. Tell Jokha)
P312586,Umma (mod. Tell Jokha)
P312587,Umma (mod. Tell Jokha)
P312588,Umma (mod. Tell Jokha)
P312589,Umma (mod. Tell Jokha)
P312590,Umma (mod. Tell Jokha)
P312591,Umma (mod. Tell Jokha)
P312593,Umma (mod. Tell Jokha)
P312594,Umma (mod. Tell Jokha)
P312605,Umma (mod. Tell Jokha)
P312606,Umma (mod. Tell Jokha)
P312607,Umma (mod. Tell Jokha)
P312608,Umma (mod. Tell Jokha)
P312614,Umma (mod. Tell Jokha)
P312615,Umma (mod. Tell Jokha)
P312616,Umma (mod. Tell Jokha)
P312617,Umma (mod. Tell Jokha)
P312618,Umma (mod. Tell Jokha)
P312619,Umma (mod. Tell Jokha)
P312620,Umma (mod. Tell Jokha)
P312621,Umma (mod. Tell Jokha)
P312622,Umma (mod. Tell Jokha)
P312626,Umma (mod. Tell Jokha)
P312627,Umma (mod. Tell Jokha)
P312628,Umma (mod. Tell Jokha)
P312629,Umma (mod. Tell Jokha)
P312630,Umma (mod. Tell Jokha)
P312631,Umma (mod. Tell Jokha)
P312632,Umma (mod. Tell Jokha)
P312633,Umma (mod. Tell Jokha)
P312642,Umma (mod. Tell Jokha)
P312643,Umma (mod. Tell Jokha)
P312645,Umma (mod. Tell Jokha)
P312646,Umma (mod. Tell Jokha)
P312647,Umma (mod. Tell Jokha)
P312650,Umma (mod. Tell Jokha)
P312651,Umma (mod. Tell Jokha)
P312652,Umma (mod. Tell Jokha)
P312653,Umma (mod. Tell Jokha)
P312654,Umma (mod. Tell Jokha)
P312655,Umma (mod. Tell Jokha)
P312656,Umma (mod. Tell Jokha)
P312657,Umma (mod. Tell Jokha)
P312658,Umma (mod. Tell Jokha)
P312659,Umma (mod. Tell Jokha)
P312660,Umma (mod. Tell Jokha)
P312661,Umma (mod. Tell Jokha)
P312662,Umma (mod. Tell Jokha)
P312663,Umma (mod. Tell Jokha)
P312664,Umma (mod. Tell Jokha)
P312665,Umma (mod. Tell Jokha)
P312666,Umma (mod. Tell Jokha)
P312667,Umma (mod. Tell Jokha)
P312668,Umma (mod. Tell Jokha)
P312669,Umma (mod. Tell Jokha)
P312672,Umma (mod. Tell Jokha)
P312673,Umma (mod. Tell Jokha)
P312674,Umma (mod. Tell Jokha)
P312677,Umma (mod. Tell Jokha)
P312679,Umma (mod. Tell Jokha)
P312680,Umma (mod. Tell Jokha)
P312681,Umma (mod. Tell Jokha)
P312682,Umma (mod. Tell Jokha)
P312683,Umma (mod. Tell Jokha)
P312684,Umma (mod. Tell Jokha)
P312685,Umma (mod. Tell Jokha)
P312686,Umma (mod. Tell Jokha)
P312689,Umma (mod. Tell Jokha)
P312690,Irisagrig (mod. uncertain) ?
P312691,uncertain (mod. uncertain)
P312693,Umma (mod. Tell Jokha)
P312694,Umma (mod. Tell Jokha)
P312697,Umma (mod. Tell Jokha)
P312698,Umma (mod. Tell Jokha)
P312761,Umma (mod. Tell Jokha)
P312763,Umma (mod. Tell Jokha)
P312764,Umma (mod. Tell Jokha)
P312765,Umma (mod. Tell Jokha)
P312766,Umma (mod. Tell Jokha)
P312769,Umma (mod. Tell Jokha)
P312774,Umma (mod. Tell Jokha)
P312775,Umma (mod. Tell Jokha)
P312776,Umma (mod. Tell Jokha)
P312778,Umma (mod. Tell Jokha)
P312779,Umma (mod. Tell Jokha)
P312780,Umma (mod. Tell Jokha)
P312781,Umma (mod. Tell Jokha)
P312784,Umma (mod. Tell Jokha)
P312786,Umma (mod. Tell Jokha)
P312789,Umma (mod. Tell Jokha)
P312790,Umma (mod. Tell Jokha)
P312791,Umma (mod. Tell Jokha)
P312792,Umma (mod. Tell Jokha)
P312793,Umma (mod. Tell Jokha)
P312794,Umma (mod. Tell Jokha)
P313083,Umma (mod. Tell Jokha)
P313084,Umma (mod. Tell Jokha)
P313085,Umma (mod. Tell Jokha)
P313086,Umma (mod. Tell Jokha)
P313087,uncertain (mod. Babylonia)
P313093,Umma (mod. Tell Jokha)
P313095,uncertain (mod. uncertain)
P315278,uncertain (mod. Tappeh Bormi)
P315384,Irisagrig (mod. uncertain)
P315385,Irisagrig (mod. uncertain)
P315386,Irisagrig (mod. uncertain)
P315387,Irisagrig (mod. uncertain) ?
P315389,Irisagrig (mod. uncertain) ?
P315390,Irisagrig (mod. uncertain)
P315392,Irisagrig (mod. uncertain)
P315394,Irisagrig (mod. uncertain) ?
P315395,
P315398,Irisagrig (mod. uncertain)
P315408,
P315410,Umma (mod. Tell Jokha)
P315411,...
P315412,uncertain (mod. uncertain)
P315416,Puzriš-Dagan (mod. Drehem)
P315439,Ur (mod. Tell Muqayyar)
P315440,Ur (mod. Tell Muqayyar)
P315441,Ur (mod. Tell Muqayyar)
P315442,Ur (mod. Tell Muqayyar)
P315443,Ur (mod. Tell Muqayyar)
P315444,Uruk (mod. Warka)
P315445,Ur (mod. Tell Muqayyar)
P315446,uncertain (mod. uncertain)
P315448,Umma (mod. Tell Jokha)
P315457,Girsu (mod. Tello)
P315462,uncertain (mod. uncertain)
P315468,Umma (mod. Tell Jokha) ?
P315469,Irisagrig (mod. uncertain)
P315523,Girsu (mod. Tello)
P315528,Girsu (mod. Tello)
P315536,Girsu (mod. Tello)
P315541,Girsu (mod. Tello)
P315545,Girsu (mod. Tello)
P315548,Girsu (mod. Tello)
P315656,Girsu (mod. Tello)
P315658,Girsu (mod. Tello)
P315659,Girsu (mod. Tello)
P315660,Girsu (mod. Tello)
P315661,Girsu (mod. Tello)
P315662,Girsu (mod. Tello)
